CAPTL_WF,CATHROCK
0.278057207,0.703636348
0.24145715,0.697272682
0.237771386,0.688484833
0.238257164,0.696818152
0.240114264,0.694848439
0.217628479,0.690909061
0.22888565,0.680909076
0.235485729,0.675757545
0.224628557,0.682272712
0.191914257,0.68060603
0.182057193,0.681363591
0.171257129,0.679999955
0.156828529,0.686969636
0.096914236,0.682272712
0.1301142,0.642121167
0.17177135,0.670909076
0.190057157,0.657727212
0.178828536,0.662424197
0.177914321,0.620303015
0.19797145,0.661969682
0.235914286,0.655151485
0.232628521,0.666363576
0.2504,0.653181773
0.270114243,0.674848439
0.292514257,0.663030273
0.277628543,0.643787848
0.300542886,0.675757545
0.308971407,0.657727212
0.300542779,0.640606045
0.274285671,0.607878773
0.261171393,0.688787864
0.244800021,0.723333303
0.222828564,0.724696939
0.222828671,0.676666606
0.2317143,0.727424212
0.2579143,0.717272667
0.281342857,0.707272667
0.282657079,0.711969667
0.272885786,0.67984847
0.322514236,0.687272682
0.363257164,0.646363576
0.384257179,0.713484788
0.405799971,0.707424227
0.434800064,0.692424197
0.423114229,0.729696909
0.410057071,0.700909061
0.4540572,0.629545439
0.496628571,0.718939348
0.549057221,0.733333303
0.595885793,0.72045447
0.615514371,0.652272712
0.638971386,0.646212091
0.66891425,0.616060545
0.696028571,0.631212061
0.684828514,0.658030242
0.72417145,0.600303015
0.711057064,0.638484833
0.718542914,0.638939364
0.737685721,0.619393894
0.762571393,0.617272697
0.759257179,0.62075753
0.770057136,0.615909061
0.769971464,0.603636303
0.775114221,0.642727242
0.7676857,0.637727212
0.722228571,0.604848455
0.696114243,0.618030258
0.724628557,0.614999939
0.7073143,0.571060591
0.723200007,0.65075753
0.717628586,0.611515106
0.697485679,0.605606015
0.692742921,0.603636303
0.691914364,0.609090864
0.682971407,0.6051515
0.706828529,0.609393894
0.692742814,0.6051515
0.691400036,0.601515106
0.697057121,0.604242379
0.700771443,0.606212091
0.689971379,0.607424182
0.726485771,0.607575727
0.72317145,0.629090864
0.730657086,0.604090894
0.740514264,0.605909061
0.733971407,0.606212091
0.740057157,0.598030258
0.733028629,0.608333303
0.744742914,0.623636303
0.76159995,0.617121152
0.771428571,0.621212061
0.776114329,0.623939333
0.760599957,0.619242409
0.7798572,0.606363591
0.7831143,0.629696939
0.780342864,0.623181773
0.769542914,0.621363606
0.785485729,0.622727242
0.786400057,0.650151455
0.791600036,0.643030288
0.789685714,0.647575727
0.7906286,0.635151485
0.788257164,0.615151485
0.791114264,0.625606015
0.774257114,0.658484833
0.788742829,0.652272712
0.786885721,0.659242394
0.787314279,0.629696939
0.789171493,0.678787864
0.790114264,0.616212091
0.791114264,0.572575712
0.791028593,0.532575727
0.788285721,0.517121167
0.786371393,0.404545439
0.774742779,0.351363621
0.775685664,0.394090879
0.758828514,0.520909045
0.747114236,0.512878758
0.7597714,0.462121182
0.75648575,0.453030273
0.744257136,0.56484847
0.718028586,0.586818182
0.716171486,0.618030258
0.7447428,0.574545424
0.718485693,0.551060591
0.719457136,0.547575742
0.728314321,0.543181788
0.7428857,0.531060591
0.729742864,0.474393909
0.745685686,0.539090879
0.724171336,0.591212076
0.711971393,0.541818152
0.747057121,0.60999997
0.730199979,0.644696955
0.715742821,0.680757515
0.715685707,0.73499997
0.685742843,0.623939333
0.699314336,0.484545424
0.716171371,0.324999985
0.709114293,0.319090894
0.728342871,0.351060576
0.714314379,0.355606045
0.712400057,0.345757545
0.724542893,0.354696939
0.729742864,0.46560603
0.7428857,0.436212106
0.731114307,0.408939364
0.730228536,0.398181803
0.7302572,0.390757561
0.745257136,0.417121197
0.743828586,0.349696939
0.740971486,0.296515152
0.761114286,0.369393924
0.773742786,0.43560603
0.761628614,0.446363621
0.76911425,0.507272727
0.786828507,0.459393909
0.784114293,0.438484833
0.787399943,0.409242394
0.759714293,0.413484833
0.742400036,0.332424227
0.756914193,0.351666652
0.774714336,0.288787864
0.769971464,0.309393909
0.7756,0.253333318
0.619742914,0.224242409
0.63334285,0.176515152
0.5944858,0.233636348
0.626771436,0.255606045
0.638942829,0.251666652
0.622600007,0.228939379
0.640342821,0.188939379
0.639914264,0.224999985
0.611342836,0.229999985
0.626314329,0.249242409
0.627714321,0.243484848
0.638942829,0.211363621
0.590685707,0.230909076
0.583228629,0.212424242
0.599628557,0.212575742
0.610914286,0.208636364
0.62397145,0.185606045
0.668000029,0.254090894
0.7302572,0.258181803
0.708685736,0.286666636
0.771400014,0.307272712
0.754114314,0.266363636
0.755942864,0.275909076
0.731085643,0.291969682
0.714314379,0.301060591
0.729742864,0.290454515
0.712914279,0.236515136
0.701685771,0.186212106
0.702142879,0.176363621
0.704485757,0.2051515
0.698914229,0.182727258
0.683885736,0.158484833
0.689542821,0.168787864
0.670771464,0.205606045
0.673600007,0.168181803
0.688114279,0.228939379
0.688085721,0.247878773
0.739542821,0.234090894
0.718028586,0.206969682
0.714257157,0.221515136
0.725028557,0.211515136
0.71565715,0.200454545
0.715742821,0.221060591
0.656257193,0.193484848
0.409057071,0.225303015
0.655771421,0.197575742
0.647800007,0.209242409
0.652971429,0.196515136
0.634257071,0.208636364
0.650628664,0.18469697
0.6674857,0.233181803
0.670314243,0.197575742
0.679199979,0.214242409
0.630114307,0.187575742
0.626314214,0.171818167
0.538342829,0.198484833
0.538257164,0.22
0.498485671,0.216818167
0.54677135,0.208484833
0.564542821,0.206515136
0.578114321,0.233181803
0.654371429,0.185606045
0.662342836,0.166666652
0.684828621,0.168030288
0.661914279,0.173939394
0.645485686,0.152575758
0.616028593,0.17045453
0.5804572,0.161363636
0.611771393,0.202121197
0.653485764,0.169999985
0.664199936,0.191212106
0.661885721,0.196363621
0.620285686,0.17469697
0.633828629,0.196666667
0.590685707,0.202424242
0.460628621,0.222121197
0.357600079,0.231363636
0.360400064,0.198636364
0.347314343,0.196515136
0.388057164,0.168333333
0.476542879,0.163181818
0.425028557,0.139545439
0.42928565,0.141363636
0.4756,0.1301515
0.435342843,0.137272712
0.461057171,0.148333318
0.487714279,0.135303015
0.514885714,0.145757576
0.527542879,0.155303015
0.540171379,0.136515136
0.536914279,0.160606045
0.462971386,0.151363636
0.394114357,0.167727273
0.342114257,0.176969682
0.330914307,0.216818167
0.315914264,0.17984847
0.278971429,0.204090894
0.287399943,0.237272712
0.221885679,0.233787864
0.163828607,0.313484833
0.129628536,0.272575758
0.088914271,0.308484833
0.073914336,0.247424242
0.051914321,0.258939364
0.050057114,0.311666667
0.044485693,0.341666652
0.130028643,0.309545424
0.172685679,0.265303
0.1703428,0.238484833
0.199914221,0.228787864
0.211542836,0.218484833
0.208257186,0.250151485
0.183057186,0.222727258
0.1549142,0.2251515
0.148828564,0.224999985
0.145028579,0.245909091
0.163314271,0.189999985
0.130142864,0.18484847
0.1975429,0.171969682
0.218628586,0.18530303
0.255542864,0.145303015
0.276599993,0.154242409
0.265914264,0.183787864
0.259800064,0.144242424
0.248028564,0.156666652
0.206885636,0.16484847
0.184399957,0.144090894
0.169885693,0.171666652
0.0973429,0.162121212
0.078114321,0.159696955
0.055199979,0.143939379
0.0,0.133484833
0.0,0.136666667
0.0,0.140454545
0.0,0.144393939
0.0,0.114242409
0.0,0.10969697
0.0,0.118030288
0.0,0.12
0.0,0.12045453
0.0,0.135606061
0.0,0.111060591
0.0,0.109848485
0.0,0.133787879
0.0,0.126666667
0.0,0.095151515
0.0,0.097121212
0.0,0.122272727
0.0,0.122121197
0.0,0.1251515
0.0,0.129242424
0.0,0.110606061
0.0,0.128939379
0.0,0.151060591
0.0,0.110909091
0.0,0.127121197
0.0,0.146060591
0.0,0.143333318
0.0,0.139242424
0.0,0.124393924
0.0,0.132121197
0.0,0.101969697
0.049628557,0.114545439
0.058485743,0.118939379
0.067400036,0.091060606
0.104857093,0.075757576
0.089857157,0.113484848
0.064114271,0.133333318
0.084714293,0.129242424
0.103914314,0.109848485
0.13619995,0.083787879
0.119828579,0.072424242
0.089857157,0.077272727
0.122114236,0.08469697
0.131057193,0.096666667
0.087057171,0.095454545
0.0725429,0.094242424
0.106171414,0.089848485
0.056628529,0.108939394
0.048200007,0.111969682
0.0,0.11
0.0,0.089545455
0.0,0.099999985
0.0,0.103333333
0.062285721,0.126515136
0.013142829,0.121363621
0.0,0.104393924
0.054257093,0.090151515
0.061771393,0.05969697
0.077714321,0.076515152
0.07582855,0.062575758
0.090771379,0.056060606
0.096400014,0.048181818
0.054257093,0.036969697
0.054771421,0.041212121
0.052428543,0.022121212
0.049628557,0.036363636
0.048685671,0.057878788
0.056628529,0.089848485
0.061342836,0.098333333
0.027628543,0.157878773
0.0,0.179999985
0.0,0.138484833
0.0,0.107121212
0.0,0.082727273
0.0,0.095606045
0.0,0.086060606
0.0,0.071818182
0.0,0.074393939
0.0,0.079545455
0.0,0.131363621
0.042542814,0.142575758
0.0,0.152727258
0.0,0.104545455
0.0,0.093030303
0.0,0.078484848
0.0,0.104545455
0.064114271,0.127575742
0.086542836,0.132878788
0.068342807,0.145757576
0.05568575,0.139393939
0.049628557,0.158636348
0.054257093,0.173030288
0.045428579,0.170909091
0.061342836,0.167727273
0.06320005,0.15984847
0.067828586,0.132121197
0.013571386,0.134393939
0.014057157,0.153333333
0.043485693,0.145
0.062285721,0.107727273
0.043485693,0.148333318
0.0,0.101060606
0.0,0.08
0.052428543,0.062121212
0.056142864,0.057878788
0.047714236,0.067727273
0.0,0.102272727
0.0,0.071818182
0.0,0.058939394
0.0,0.022424242
0.013571386,0.024545455
0.062685721,0.0
0.079142871,0.022878788
0.066000036,0.025606061
0.06320005,0.0
0.082828521,0.040151515
0.084257179,0.057575758
0.062685721,0.105606061
0.053857093,0.101363636
0.048200007,0.107272712
0.0,0.112878773
0.0,0.137575758
0.0,0.168030288
0.0,0.203787864
0.0,0.177878788
0.0,0.242424227
0.0,0.242878773
0.0,0.190454545
0.0,0.189545439
0.0,0.186060606
0.0,0.154090894
0.0,0.151212121
0.0,0.110909091
0.0,0.086060606
0.0,0.102727273
0.0,0.112272712
0.0,0.127121197
0.0,0.086515152
0.0,0.097272727
0.0,0.079242424
0.0,0.084242409
0.0,0.092727258
0.0,0.070606061
0.0,0.070909091
0.0,0.077727273
0.0,0.073181818
0.0,0.077272727
0.0,0.072121212
0.0,0.075757576
0.0,0.075909091
0.0,0.065909091
0.0,0.086666667
0.0,0.076363621
0.0,0.084848485
0.0,0.083939379
0.0,0.094090909
0.0,0.089090909
0.0,0.093181818
0.0,0.12045453
0.0,0.128787864
0.0,0.097727273
0.0,0.086363636
0.0,0.081515152
0.0,0.085909091
0.0,0.079393939
0.0,0.048787879
0.0,0.078787879
0.0,0.11030303
0.0,0.101060606
0.0,0.134848485
0.0,0.109393939
0.0,0.136666667
0.0,0.147727258
0.0,0.20545453
0.0,0.247272727
0.0,0.250606045
0.0,0.284242394
0.0,0.339545424
0.0,0.286363636
0.0,0.223787879
0.0,0.222575758
0.0,0.216515136
0.0,0.220303015
0.0,0.202121197
0.0,0.167424227
0.0,0.217575742
0.0,0.177727273
0.0,0.183636348
0.0,0.133030303
0.0,0.158939394
0.0,0.152575758
0.0,0.148484833
0.0,0.1401515
0.0,0.090757576
0.0,0.130757561
0.0,0.142121197
0.0,0.203333318
0.0,0.273333318
0.0,0.247121197
0.0,0.23045453
0.0,0.226363636
0.0,0.220757561
0.0,0.231969682
0.0,0.262121197
0.0,0.22545453
0.0,0.271515121
0.0,0.28984847
0.0,0.255606045
0.0,0.270454515
0.0,0.275757561
0.0,0.304393909
0.0,0.300909076
0.0,0.316060591
0.0,0.331363621
0.0,0.385909076
0.0,0.342272697
0.0,0.314545424
0.0,0.302878788
0.0,0.270909076
0.0,0.288939394
0.0,0.274242394
0.0,0.261969682
0.0,0.275606045
0.0,0.265151485
0.0,0.241818167
0.0,0.286363636
0.0,0.220606045
0.0,0.22045453
0.0,0.217121197
0.0,0.20984847
0.0,0.191666667
0.0,0.17530303
0.0,0.210909076
0.0,0.217272712
0.0,0.241818167
0.0,0.208636364
0.0,0.231666652
0.0,0.239090894
0.0,0.206818182
0.0,0.220757561
0.0,0.223030288
0.0,0.219242409
0.0,0.218787879
0.0,0.195909076
0.0,0.211212121
0.0,0.231060591
0.0,0.245757561
0.014057157,0.260151485
0.078628543,0.231363636
0.05568575,0.235606045
0.049628557,0.244848485
0.049628557,0.221515136
0.0926857,0.231818167
0.132400079,0.229393924
0.147914236,0.236969682
0.138542829,0.194090894
0.135257064,0.186212106
0.130085643,0.176666652
0.149314336,0.190606045
0.136171393,0.226212106
0.155399979,0.229999985
0.161485729,0.177575742
0.144600021,0.197727258
0.153457207,0.173484833
0.141828593,0.179242409
0.153542871,0.143030303
0.158171407,0.168333333
0.163314271,0.147575758
0.185314286,0.145
0.190542929,0.136818182
0.175028557,0.138333318
0.178828536,0.148333318
0.179685757,0.130454545
0.183914293,0.136060606
0.179742864,0.177121212
0.19797145,0.172424227
0.19571435,0.215303015
0.20362865,0.297878758
0.211114286,0.395151485
0.198400007,0.435303
0.202599986,0.43515147
0.200742886,0.503333288
0.212057171,0.51030297
0.200771443,0.469999985
0.21340005,0.623181773
0.196114243,0.476969667
0.187257164,0.522424242
0.18068575,0.617121152
0.184399957,0.693333303
0.156314307,0.645909045
0.149342893,0.703787833
0.1446858,0.616060545
0.174114336,0.589848424
0.172742786,0.560606
0.174114229,0.408333318
0.169485693,0.271515121
0.150257107,0.336818182
0.139942821,0.348636333
0.121200014,0.347727258
0.117971364,0.306515152
0.116542814,0.30484847
0.061771393,0.366818167
0.061771393,0.356060576
0.050057114,0.296969667
0.0,0.285303
0.013142829,0.187727258
0.027114321,0.11969697
0.044485693,0.076515152
0.043057143,0.091060606
0.027628543,0.091666667
0.043485693,0.107575742
0.048200007,0.139696955
0.0,0.116515152
0.027628543,0.118333318
0.0,0.149393939
0.0,0.191515136
0.0,0.16045453
0.0,0.158787879
0.0,0.133181818
0.0,0.15545453
0.0,0.174090909
0.0,0.204242424
0.0,0.198030303
0.0,0.1951515
0.0,0.214393939
0.0,0.207878773
0.0,0.253787848
0.0,0.289545439
0.0,0.288181803
0.0,0.258939364
0.0,0.220757561
0.0,0.270909076
0.0,0.307121197
0.0,0.315303015
0.0,0.304545424
0.0,0.287272712
0.0,0.260303
0.0,0.216666652
0.0,0.186212106
0.0,0.187727258
0.0,0.211363621
0.0,0.253030288
0.0,0.253181803
0.0,0.256515121
0.0,0.283636348
0.0,0.26045453
0.0,0.230151515
0.0,0.220909076
0.0,0.187878788
0.0,0.147575758
0.0,0.146363636
0.0,0.124242424
0.0,0.093787879
0.0,0.081363636
0.0,0.098787879
0.0,0.142878773
0.0,0.164696955
0.0,0.149696955
0.0,0.171818167
0.0,0.167424227
0.0,0.180606045
0.0,0.166969697
0.0,0.15484847
0.0,0.168181803
0.0,0.172121212
0.0,0.157878773
0.0,0.243333318
0.0,0.243484848
0.0,0.244242409
0.0,0.293787864
0.0,0.272878758
0.0,0.299696955
0.0,0.277424227
0.0,0.236363621
0.0,0.176515152
0.0,0.191666667
0.0,0.168030288
0.0,0.166969697
0.0,0.168333333
0.0,0.151212121
0.0,0.143787879
0.0,0.157727273
0.0,0.147272712
0.0,0.149696955
0.0,0.157272712
0.0,0.155757576
0.0,0.166363636
0.0,0.140909076
0.0,0.14484847
0.0,0.129848485
0.0,0.141818182
0.0,0.118787879
0.0,0.133939379
0.0,0.121212121
0.0,0.130606061
0.0,0.115909091
0.0,0.107272712
0.0,0.118181818
0.0,0.150151515
0.0,0.213333318
0.0,0.248181803
0.0,0.243484848
0.0,0.246515136
0.0,0.239696955
0.0,0.24969697
0.0,0.287727273
0.0,0.31484847
0.0,0.280151515
0.0,0.253636364
0.0,0.265303
0.0,0.266515121
0.0,0.291818152
0.0,0.249848485
0.0,0.23484847
0.0,0.216212121
0.0,0.234545455
0.0,0.229696955
0.0,0.218484833
0.0,0.250757561
0.0,0.239393924
0.0,0.268333318
0.0,0.263636364
0.0,0.253030288
0.0,0.232424227
0.0,0.196666667
0.0,0.18545453
0.0,0.188333318
0.0,0.226060591
0.0,0.221666652
0.0,0.209090894
0.0,0.22545453
0.0,0.208181803
0.0,0.225303015
0.0,0.212575742
0.0,0.148484833
0.0,0.139545439
0.0,0.153181818
0.0,0.14
0.0,0.196212106
0.0,0.136212121
0.0,0.152121197
0.0,0.122121197
0.0,0.111818182
0.0,0.097424242
0.0,0.132727258
0.0,0.161363636
0.0,0.113181818
0.057571414,0.130454545
0.0,0.118333318
0.0,0.177727273
0.0,0.211212121
0.0,0.219242409
0.0,0.276969682
0.0,0.287272712
0.0,0.361818167
0.0,0.357878773
0.0,0.362424212
0.0,0.402727242
0.0,0.367424212
0.042542814,0.452272697
0.013571386,0.376363606
0.0,0.472727258
0.043057143,0.461060576
0.0,0.419545439
0.0,0.416363606
0.0,0.372424212
0.0,0.374545439
0.0,0.375303015
0.013142829,0.355303015
0.0,0.279393924
0.060857171,0.277878758
0.053342871,0.217878773
0.059399957,0.241515136
0.064114271,0.239393924
0.066485707,0.210303015
0.094057136,0.209090894
0.175571443,0.175909091
0.130542864,0.158484833
0.164257157,0.158484833
0.149342893,0.191212106
0.11420005,0.191969682
0.088914271,0.20545453
0.09125715,0.2001515
0.114714271,0.189848485
0.085199957,0.205303015
0.102485764,0.195454545
0.10954285,0.216969682
0.1282571,0.264393924
0.105342864,0.25045453
0.115114264,0.251666652
0.139485714,0.265151485
0.1156286,0.256060606
0.119828579,0.259242409
0.13434285,0.298181788
0.152114321,0.313030273
0.121200014,0.290757561
0.15162855,0.37045453
0.156771414,0.403181803
0.138057164,0.410151485
0.093142807,0.461969667
0.171342907,0.447121182
0.098257121,0.435909076
0.129628536,0.395909076
0.1357714,0.342272697
0.156342857,0.321969667
0.151199993,0.346969667
0.129199979,0.354545424
0.140400043,0.331515136
0.118000029,0.308333303
0.139971379,0.384393924
0.1156286,0.393333318
0.109999957,0.429393909
0.123542893,0.419393909
0.105771421,0.437878758
0.125914329,0.506363606
0.080057093,0.533030242
0.103914314,0.520151485
0.088485714,0.463787864
0.091771479,0.437575742
0.098257121,0.477272697
0.094571464,0.456666621
0.085199957,0.469242379
0.052428543,0.440757545
0.074914336,0.520757561
0.046771457,0.512272697
0.0,0.536818121
0.0,0.407272712
0.0,0.515606045
0.0,0.475606015
0.0,0.558181758
0.0,0.539545409
0.0,0.538484803
0.044914243,0.479090894
0.071114243,0.539242364
0.090771379,0.455302985
0.088914271,0.519393924
0.172685679,0.4704545
0.156771414,0.441363621
0.198000007,0.490151485
0.227485764,0.487575697
0.2579143,0.530757561
0.27662855,0.562575712
0.316000036,0.559090879
0.354342871,0.503030258
0.398342893,0.455302985
0.417971471,0.52030297
0.408628521,0.449090864
0.396000014,0.459242394
0.406342857,0.443636348
0.393685693,0.488787848
0.397914236,0.451969667
0.0,0.527878727
0.0,0.479090894
0.0,0.52
0.0,0.529848439
0.0,0.478484818
0.0,0.491818167
0.0,0.483484818
0.0,0.521818167
0.0,0.460303015
0.0,0.451969667
0.0,0.491212091
0.0,0.367727258
0.0,0.500302985
0.0,0.528787848
0.0,0.471060576
0.0,0.47499997
0.0,0.451212106
0.0,0.472878773
0.0,0.541060591
0.0,0.491969652
0.0,0.512121197
0.0,0.589696939
0.0,0.499242379
0.0,0.528484803
0.0,0.468484818
0.0,0.412575727
0.0,0.397878758
0.0,0.42560603
0.0,0.418939364
0.0,0.408636348
0.0,0.390757561
0.0,0.365757561
0.0,0.380606045
0.0,0.405909076
0.0,0.397727242
0.0,0.369696939
0.0,0.400151485
0.0,0.364848455
0.0,0.386363606
0.0,0.392121197
0.0,0.362575727
0.0,0.363787848
0.175971443,0.314696955
0.187685721,0.327424227
0.207342857,0.293787864
0.195200021,0.324545424
0.174142893,0.238787864
0.182971407,0.222121197
0.179771421,0.29060603
0.160057179,0.281666636
0.161485729,0.363484818
0.162428607,0.372121197
0.16099995,0.362272697
0.156342857,0.302272712
0.165200043,0.288636348
0.166628593,0.281060591
0.153542871,0.363636333
0.175057114,0.298484833
0.178771429,0.230303015
0.187685721,0.231666652
0.200771443,0.24469697
0.190057157,0.213484833
0.204057093,0.190909076
0.192400036,0.225909076
0.211142843,0.397575727
0.211542836,0.370303015
0.199428557,0.341060576
0.191000036,0.281060591
0.183999964,0.299090909
0.191400036,0.303030273
0.190485707,0.3101515
0.183999964,0.256515121
0.187685721,0.259848485
0.198000007,0.296969667
0.201771436,0.316060591
0.175571443,0.316060591
0.167542814,0.251818167
0.15162855,0.253636364
0.153999986,0.391363606
0.156342857,0.331060576
0.142771479,0.275454515
0.138971386,0.309242394
0.138971386,0.278636348
0.1347714,0.426515121
0.147914236,0.291212106
0.139971379,0.267272712
0.1357714,0.243333318
0.138057164,0.235606045
0.130542864,0.241212106
0.1174857,0.313181788
0.1329143,0.299696955
0.132485743,0.287727273
0.10954285,0.343939379
0.130542864,0.384848455
0.138057164,0.394090879
0.147000014,0.342272697
0.130542864,0.285909076
0.129628536,0.355757576
0.131571414,0.422878758
0.138057164,0.398787848
0.155428536,0.304090909
0.152571436,0.291818152
0.144200029,0.306363621
0.144628579,0.523030258
0.145114243,0.643181773
0.156771414,0.465909061
0.144200029,0.396212091
0.137628607,0.388030288
0.137142836,0.288181803
0.158199964,0.243181803
0.138057164,0.28
0.13619995,0.287727273
0.116542814,0.304696955
0.120771464,0.360606045
0.092200036,0.401515121
0.085199957,0.391666636
0.0725429,0.348333303
0.08334285,0.345757545
0.100142886,0.353787848
0.10062855,0.4401515
0.112342836,0.440303
0.120257136,0.436060591
0.09877145,0.390606045
0.092200036,0.333333303
0.075342886,0.346969667
0.078628543,0.398484833
0.081428529,0.399393924
0.090342821,0.388030288
0.103914314,0.3251515
0.105342864,0.376666652
0.100142886,0.320454545
0.090342821,0.380151485
0.0926857,0.368181803
0.091771479,0.359545455
0.0819143,0.434393909
0.0819143,0.396969682
0.1081143,0.427727242
0.138971386,0.36545453
0.147000014,0.342272697
0.156771414,0.377272697
0.138057164,0.357727258
0.125914329,0.360303015
0.101571436,0.355303015
0.096400014,0.328181788
0.093142807,0.339848455
0.093628586,0.316818152
0.0894286,0.319242424
0.077714321,0.31030303
0.077714321,0.325454545
0.093142807,0.401818167
0.095485686,0.383333318
0.095914243,0.383181803
0.11139995,0.346212091
0.110485729,0.301212106
0.0926857,0.363787848
0.0973429,0.36545453
0.090771379,0.365909061
0.101114329,0.359545455
0.114714271,0.34045453
0.102485764,0.381212091
0.091771479,0.480909061
0.092200036,0.486212061
0.080971421,0.510606015
0.063628607,0.511363576
0.080057093,0.440454515
0.086142843,0.364090894
0.069285693,0.372575727
0.0725429,0.408484833
0.075342886,0.391666636
0.060857171,0.373030288
0.058971407,0.418030273
0.051485664,0.386363606
0.041628593,0.376515121
0.059914286,0.406060591
0.013571386,0.388181803
0.046342907,0.371666652
0.0,0.430454515
0.0,0.370303015
0.0,0.325454545
0.0,0.326818182
0.0,0.370606045
0.0,0.358787848
0.0,0.479393894
0.0,0.448939379
0.0,0.399545439
0.0,0.53030297
0.0,0.5054545
0.0,0.513181803
0.0,0.501666621
0.052428543,0.492727227
0.042542814,0.524393894
0.046771457,0.472878773
0.053857093,0.526212121
0.057571414,0.503939364
0.050571443,0.580757545
0.043971471,0.588787833
0.014057157,0.605302985
0.047714236,0.587727227
0.042542814,0.538787848
0.013571386,0.597272697
0.042542814,0.616515136
0.043485693,0.540151485
0.055199979,0.452727258
0.060342843,0.422424227
0.060342843,0.282575758
0.066914257,0.318333303
0.052428543,0.36545453
0.053342871,0.353333303
0.069285693,0.351818167
0.062285721,0.343939379
0.054257093,0.30030303
0.058971407,0.3251515
0.067400036,0.292878758
0.051485664,0.286060591
0.067400036,0.354848455
0.111828614,0.312121182
0.08048575,0.352424212
0.0973429,0.33060603
0.1020571,0.339242409
0.076771436,0.404696955
0.077199993,0.421666636
0.086542836,0.430303
0.126857107,0.421969667
0.122628564,0.453484818
0.1282571,0.389696955
0.092200036,0.459545424
0.084257179,0.438636348
0.096914236,0.409393924
0.086542836,0.475303015
0.089857157,0.454393909
0.077199993,0.487121182
0.093628586,0.461060576
0.113285721,0.457727258
0.140914264,0.459696939
0.238714271,0.483787848
0.294428579,0.512424242
0.236828614,0.429545424
0.254199979,0.426212106
0.297257121,0.458030273
0.27662855,0.421060591
0.25934285,0.440909061
0.2471429,0.43015147
0.283199964,0.473787864
0.299142893,0.469090894
0.320628571,0.488030288
0.336057171,0.53499997
0.309399957,0.488484818
0.31219995,0.512727212
0.299142893,0.477272697
0.275285664,0.490909061
0.26911425,0.481515136
0.260285729,0.496666652
0.263971386,0.444999985
0.226571436,0.43484847
0.234485736,0.531969652
0.23168575,0.448939379
0.2331143,0.514545439
0.226971436,0.499090894
0.244342807,0.51575753
0.261628614,0.533030242
0.298200007,0.534696924
0.3028571,0.506060576
0.304685757,0.44560603
0.306628529,0.522878758
0.297685679,0.442272712
0.341285707,0.523333288
0.337485721,0.448030273
0.338428607,0.536666636
0.35062855,0.498333318
0.361828614,0.456666621
0.371714236,0.458787864
0.339342829,0.5154545
0.35062855,0.503787818
0.344485693,0.558939379
0.340257157,0.497272727
0.399771443,0.461060576
0.3922857,0.490606015
0.371714236,0.427121197
0.327199993,0.505303
0.332857186,0.451818152
0.315057157,0.439545424
0.293057143,0.403787848
0.302399993,0.459545424
0.2827143,0.400757561
0.263057164,0.405606045
0.307971407,0.416666636
0.361342836,0.41060603
0.3674857,0.442424227
0.368428586,0.424696955
0.343142807,0.397878758
0.371714236,0.375757561
0.325342886,0.358484818
0.250914329,0.305757545
0.252771429,0.263181803
0.282257186,0.243939364
0.287428607,0.248636364
0.308914293,0.286818152
0.351057107,0.265151485
0.379142871,0.260606045
0.381057193,0.231969682
0.374485671,0.238636348
0.373542893,0.257424242
0.353399986,0.26
0.322485679,0.267727242
0.295857129,0.243787848
0.295342907,0.25545453
0.288857157,0.263484833
0.263571386,0.286818152
0.237342836,0.270757561
0.214857157,0.278333318
0.211542836,0.254696955
0.201771436,0.281969682
0.186771393,0.322424227
0.152571436,0.33060603
0.160542843,0.318787864
0.161971393,0.317878788
0.150285664,0.351818167
0.159114293,0.356060576
0.176914321,0.37999997
0.168971471,0.384242409
0.18719995,0.392575727
0.193771471,0.364848455
0.190057157,0.320303015
0.230771421,0.303636348
0.252771429,0.269090879
0.23168575,0.30030303
0.2144286,0.299696955
0.221857129,0.301060591
0.220914243,0.349545424
0.215771379,0.30030303
0.233571407,0.293030273
0.208771407,0.272575758
0.204542871,0.267727242
0.219971464,0.251666652
0.198000007,0.232272712
0.211142843,0.231363636
0.207342857,0.2051515
0.171342907,0.224242409
0.165714264,0.251060606
0.143685693,0.284696955
0.147000014,0.295151515
0.137628607,0.281515121
0.154485757,0.279696955
0.163828607,0.293333318
0.147000014,0.292121197
0.163828607,0.273939364
0.166628593,0.290151515
0.163828607,0.337727258
0.158199964,0.288787864
0.145571464,0.298636348
0.172257121,0.328636348
0.166628593,0.326818182
0.172685679,0.339090894
0.158199964,0.363939379
0.171771457,0.368333318
0.171771457,0.333939379
0.169914243,0.380606045
0.166628593,0.41984847
0.144628579,0.434090879
0.14185715,0.431515121
0.13434285,0.426060591
0.144200029,0.402727242
0.13619995,0.37545453
0.147914236,0.39499997
0.150285664,0.338787864
0.157771407,0.364545439
0.149342893,0.29530303
0.148828564,0.31560603
0.167142814,0.3151515
0.177399993,0.355757576
0.202199993,0.3351515
0.190485707,0.321363621
0.198485671,0.346212091
0.193342807,0.413636348
0.187685721,0.445909061
0.184914286,0.415909076
0.196628571,0.443333303
0.191914257,0.444242394
0.189571379,0.45560603
0.171342907,0.492727227
0.167142814,0.483484818
0.168057143,0.516515091
0.157771407,0.503636333
0.172257121,0.408939364
0.160057179,0.347121182
0.157285743,0.359545455
0.150285664,0.367121182
